Compound_name;Filename;Dilution;Concnetration;SMILES;ret_time;Peak_Area;conc_M;MW;IC;Peak_Area_IC;slope;intercept;pH;mode
febantel;2021062101-pH8-E-001ppm-FS;10;0.001881383;COCC(=O)NC1=C(C=CC(=C1)SC2=CC=CC=C2)N=C(NC(=O)OC)NC(=O)OC;12.396686;26297154.6746306;1.881383e-8;446.477;134.15936074661695;3528009460.603351;214387513813440600;-287013166.9532471;8;positive
febantel;2021062101-pH8-E-005ppm-FS;50;0.001881383;COCC(=O)NC1=C(C=CC(=C1)SC2=CC=CC=C2)N=C(NC(=O)OC)NC(=O)OC;12.396686;147968272.669733;9.406915000000001e-8;446.477;134.15936074661695;19851328872.15249;214387513813440600;-287013166.9532471;8;positive
febantel;2021062101-pH8-E-01ppm-FS;100;0.001881383;COCC(=O)NC1=C(C=CC(=C1)SC2=CC=CC=C2)N=C(NC(=O)OC)NC(=O)OC;12.396686;300743724.649943;1.8813830000000002e-7;446.477;134.15936074661695;40347585847.59294;214387513813440600;-287013166.9532471;8;positive
febantel;2021062101-pH8-E-05ppm-FS;500;0.001881383;COCC(=O)NC1=C(C=CC(=C1)SC2=CC=CC=C2)N=C(NC(=O)OC)NC(=O)OC;12.396686;1500698406.7751;9.406915e-7;446.477;134.15936074661695;201332738926.41394;214387513813440600;-287013166.9532471;8;positive
febantel;2021062101-pH8-E-1ppm-FS;1000;0.001881383;COCC(=O)NC1=C(C=CC(=C1)SC2=CC=CC=C2)N=C(NC(=O)OC)NC(=O)OC;12.396686;2507064625.09291;1.881383e-6;446.477;134.15936074661695;336346187452.9217;214387513813440600;-287013166.9532471;8;positive
anziphos-ethyl;2021062101-pH8-E-005ppm-FS;50;0.003803483;CCOP(=S)(OCC)SCN1C(=O)C2=CC=CC=C2N=N1;12.68518;546530.956827775;1.9017415e-7;345.378;127.99792090933524;69954826.18654485;802844347037132.25;-83816838.38768135;8;positive
anziphos-ethyl;2021062101-pH8-E-01ppm-FS;100;0.003803483;CCOP(=S)(OCC)SCN1C(=O)C2=CC=CC=C2N=N1;12.68518;1721245.09055625;3.803483e-7;345.378;127.99792090933524;220315792.96660045;802844347037132.25;-83816838.38768135;8;positive
anziphos-ethyl;2021062101-pH8-E-05ppm-FS;500;0.003803483;CCOP(=S)(OCC)SCN1C(=O)C2=CC=CC=C2N=N1;12.68518;11274573.7748913;1.9017415e-6;345.378;127.99792090933524;1443122002.325002;802844347037132.25;-83816838.38768135;8;positive
anziphos-ethyl;2021062101-pH8-E-1ppm-FS;1000;0.003803483;CCOP(=S)(OCC)SCN1C(=O)C2=CC=CC=C2N=N1;12.68518;25155628.9099308;3.803483e-6;345.378;127.99792090933524;3219868199.6379094;802844347037132.25;-83816838.38768135;8;positive
tetramethylthioram disulfide;2021062101-pH8-E-005ppm-FS;50;0.004469556;CN(C)C(=S)SSC(=S)N(C)C;13.269488;2836884.30358644;2.2347780000000005e-7;240.433;131.71053058165424;373647536.82413673;15436374375777248;-3265165860.767113;8;positive
tetramethylthioram disulfide;2021062101-pH8-E-01ppm-FS;100;0.004469556;CN(C)C(=S)SSC(=S)N(C)C;13.269488;25976972.9986107;4.469556000000001e-7;240.433;131.71053058165424;3421440896.5523214;15436374375777248;-3265165860.767113;8;positive
tetramethylthioram disulfide;2021062101-pH8-E-05ppm-FS;500;0.004469556;CN(C)C(=S)SSC(=S)N(C)C;13.269488;237303309.442834;2.2347780000000004e-6;240.433;131.71053058165424;31255344795.498146;15436374375777248;-3265165860.767113;8;positive
tetramethylthioram disulfide;2021062101-pH8-E-1ppm-FS;1000;0.004469556;CN(C)C(=S)SSC(=S)N(C)C;13.269488;420302669.702507;4.469556000000001e-6;240.433;131.71053058165424;55358287631.40297;15436374375777248;-3265165860.767113;8;positive
diazinon;2021062101-pH8-E-001ppm-FS;10;0.003232065;CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C;13.6056539999999;13906687.0874471;3.232065e-8;304.346;121.40078748257713;1688282763.6898649;78636941671525650;-1153773364.8107517;8;positive
diazinon;2021062101-pH8-E-005ppm-FS;50;0.003232065;CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C;13.6056539999999;90719227.6125237;1.6160325e-7;304.346;121.40078748257713;11013385671.971533;78636941671525650;-1153773364.8107517;8;positive
diazinon;2021062101-pH8-E-01ppm-FS;100;0.003232065;CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C;13.6056539999999;201832006.85412;3.232065e-7;304.346;121.40078748257713;24502564571.27907;78636941671525650;-1153773364.8107517;8;positive
diazinon;2021062101-pH8-E-05ppm-FS;500;0.003232065;CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C;13.6056539999999;1037319757.1921;1.6160325e-6;304.346;121.40078748257713;125931435394.35664;78636941671525650;-1153773364.8107517;8;positive
diazinon;2021062101-pH8-E-1ppm-FS;1000;0.003232065;CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C;13.6056539999999;2018834215.15296;3.232065e-6;304.346;121.40078748257713;245088063516.3399;78636941671525650;-1153773364.8107517;8;positive
diphenyl phthalate ;2021062101-pH8-E-005ppm-FS;50;0.003061833;C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2C(=O)OC3=CC=CC=C3;13.848965;326206.963442047;1.5309165e-7;318.323;125.31150792763627;40877486.48541823;439715721141776.44;-28390516.92908402;8;positive
diphenyl phthalate ;2021062101-pH8-E-01ppm-FS;100;0.003061833;C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2C(=O)OC3=CC=CC=C3;13.848965;830314.768786883;3.061833e-7;318.323;125.31150792763627;104047995.73127097;439715721141776.44;-28390516.92908402;8;positive
diphenyl phthalate ;2021062101-pH8-E-05ppm-FS;500;0.003061833;C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2C(=O)OC3=CC=CC=C3;13.848965;5147343.97750195;1.5309165e-6;318.323;125.31150792763627;645021435.6430064;439715721141776.44;-28390516.92908402;8;positive
diphenyl phthalate ;2021062101-pH8-E-1ppm-FS;1000;0.003061833;C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2C(=O)OC3=CC=CC=C3;13.848965;10902110.916793;3.061833e-6;318.323;125.31150792763627;1366159958.577676;439715721141776.44;-28390516.92908402;8;positive
imidazole;2021062101-pH8-E-05ppm-FS;500;0.017339327;C1=CN=CN1;1.8996407;727973.024519467;8.669663500000001e-6;68.077;103.97537808876712;75691270.46283492;17943377620054.42;-79871775.55646779;8;negative
imidazole;2021062101-pH8-E-1ppm-FS;1000;0.017339327;C1=CN=CN1;1.8996407;2224125.7568182;1.7339327000000002e-5;68.077;103.97537808876712;231254316.48213765;17943377620054.42;-79871775.55646779;8;negative
Ampicillin;2021062101-pH8-E-001ppm-FS;10;0.002046478;CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C;3.9981273;70019.7700781264;2.046478e-8;349.405;127.5043240761624;8927823.455779808;1406592962909164.5;-25488310.72688468;8;negative
Ampicillin;2021062101-pH8-E-005ppm-FS;50;0.002046478;CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C;3.9981273;849420.8660791621;1.023239e-7;349.405;127.5043240761624;108304833.38561203;1406592962909164.5;-25488310.72688468;8;negative
Ampicillin;2021062101-pH8-E-01ppm-FS;100;0.002046478;CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C;3.9981273;2093044.776946469;2.046478e-7;349.405;127.5043240761624;266872259.54570162;1406592962909164.5;-25488310.72688468;8;negative
Ampicillin;2021062101-pH8-E-05ppm-FS;500;0.002046478;CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C;3.9981273;13791721.491764259;1.023239e-6;349.405;127.5043240761624;1758504126.654084;1406592962909164.5;-25488310.72688468;8;negative
Ampicillin;2021062101-pH8-E-1ppm-FS;1000;0.002046478;CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C;3.9981273;27323914.69507139;2.046478e-6;349.405;127.5043240761624;3483917274.309799;1406592962909164.5;-25488310.72688468;8;negative
Quinine;2021062101-pH8-E-005ppm-FS;50;0.003835262;COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O;10.669283;85891.780991543;1.917631e-7;324.417;125.57405406047859;10785779.149582807;103270009023742.28;-11404358.001787767;8;negative
Quinine;2021062101-pH8-E-01ppm-FS;100;0.003835262;COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O;10.669283;203205.122503417;3.835262e-7;324.417;125.57405406047859;25517291.03861026;103270009023742.28;-11404358.001787767;8;negative
Quinine;2021062101-pH8-E-05ppm-FS;500;0.003835262;COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O;10.669283;1488585.8315356;1.917631e-6;324.417;125.57405406047859;186927757.6829139;103270009023742.28;-11404358.001787767;8;negative
Quinine;2021062101-pH8-E-1ppm-FS;1000;0.003835262;COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O;10.669283;3205202.47090522;3.835262e-6;324.417;125.57405406047859;402490268.3562317;103270009023742.28;-11404358.001787767;8;negative
Ofloxacin;2021062101-pH8-E-05ppm-FS;500;0.002196399;CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O;5.7396065;832681.84432602;1.0981995e-6;361.368;124.035130061438;103281800.86077596;157137149570969.47;-69286138.22948802;8;negative
Ofloxacin;2021062101-pH8-E-1ppm-FS;1000;0.002196399;CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O;5.7396065;2223964.61239976;2.196399e-6;361.368;124.035130061438;275849739.9510398;157137149570969.47;-69286138.22948802;8;negative
cyanazine;2021062101-pH8-E-001ppm-FS;10;0.003312352;CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N;8.2609814;182123.203273753;3.3123520000000005e-8;240.693;148.65652851173022;27073803.1601123;983503859938674;-8745833.77863604;8;negative
cyanazine;2021062101-pH8-E-005ppm-FS;50;0.003312352;CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N;8.2609814;997622.961363951;1.6561760000000003e-7;240.693;148.65652851173022;148303166.19995692;983503859938674;-8745833.77863604;8;negative
cyanazine;2021062101-pH8-E-01ppm-FS;100;0.003312352;CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N;8.2609814;2150052.12956319;3.3123520000000005e-7;240.693;148.65652851173022;319619285.70011663;983503859938674;-8745833.77863604;8;negative
cyanazine;2021062101-pH8-E-05ppm-FS;500;0.003312352;CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N;8.2609814;13403819.7541807;1.656176e-6;240.693;148.65652851173022;1992565313.453456;983503859938674;-8745833.77863604;8;negative
cyanazine;2021062101-pH8-E-1ppm-FS;1000;0.003312352;CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N;8.2609814;31094528.3971867;3.312352e-6;240.693;148.65652851173022;4622404647.235189;983503859938674;-8745833.77863604;8;negative
5,5-Diphenylhydantoin;2021062101-pH8-E-001ppm-FS;10;0.003582478;C1=CC=C(C=C1)C2(C(=O)NC(=N2)[O-])C3=CC=CC=C3;8.5831037;195399.011166365;3.582478e-8;251.26;118.83859432617338;23220943.819735073;1135834786019242.5;-26159083.310432855;8;negative
5,5-Diphenylhydantoin;2021062101-pH8-E-005ppm-FS;50;0.003582478;C1=CC=C(C=C1)C2(C(=O)NC(=N2)[O-])C3=CC=CC=C3;8.5831037;1360297.82062955;1.7912390000000002e-7;251.26;118.83859432617338;161655880.86857283;1135834786019242.5;-26159083.310432855;8;negative
5,5-Diphenylhydantoin;2021062101-pH8-E-01ppm-FS;100;0.003582478;C1=CC=C(C=C1)C2(C(=O)NC(=N2)[O-])C3=CC=CC=C3;8.5831037;3262428.58043288;3.5824780000000004e-007;251.26;118.83859432617338;387702426.5881767;1135834786019242.5;-26159083.310432855;8;negative
5,5-Diphenylhydantoin;2021062101-pH8-E-05ppm-FS;500;0.003582478;C1=CC=C(C=C1)C2(C(=O)NC(=N2)[O-])C3=CC=CC=C3;8.5831037;19960839.8836155;1.7912390000000001e-6;251.26;118.83859432617338;2372118153.3386846;1135834786019242.5;-26159083.310432855;8;negative
5,5-Diphenylhydantoin;2021062101-pH8-E-1ppm-FS;1000;0.003582478;C1=CC=C(C=C1)C2(C(=O)NC(=N2)[O-])C3=CC=CC=C3;8.5831037;37710953.3425667;3.5824780000000002e-6;251.26;118.83859432617338;4481516685.930536;1135834786019242.5;-26159083.310432855;8;negative
(S)-3-Anilino-5-methyl-5-phenylimidazolidine-2,4-dione;2021062101-pH8-E-001ppm-FS;10;0.003839181;C[C@]1(NC(=O)N(Nc2ccccc2)C1=O)c3ccccc3;9.1082415;303160.788215257;3.839181e-8;281.309;120.57809575574697;36554550.550806984;1228841593153555.2;-23010527.203925405;8;negative
(S)-3-Anilino-5-methyl-5-phenylimidazolidine-2,4-dione;2021062101-pH8-E-005ppm-FS;50;0.003839181;C[C@]1(NC(=O)N(Nc2ccccc2)C1=O)c3ccccc3;9.1082415;1580544.2257262;1.9195905000000003e-7;281.309;120.57809575574697;190579012.9958067;1228841593153555.2;-23010527.203925405;8;negative
(S)-3-Anilino-5-methyl-5-phenylimidazolidine-2,4-dione;2021062101-pH8-E-01ppm-FS;100;0.003839181;C[C@]1(NC(=O)N(Nc2ccccc2)C1=O)c3ccccc3;9.1082415;3803958.74887522;3.8391810000000006e-7;281.309;120.57809575574697;458674102.2727877;1228841593153555.2;-23010527.203925405;8;negative
(S)-3-Anilino-5-methyl-5-phenylimidazolidine-2,4-dione;2021062101-pH8-E-05ppm-FS;500;0.003839181;C[C@]1(NC(=O)N(Nc2ccccc2)C1=O)c3ccccc3;9.1082415;20400018.262689002;1.9195905e-6;281.309;120.57809575574697;2459795355.4975014;1228841593153555.2;-23010527.203925405;8;negative
(S)-3-Anilino-5-methyl-5-phenylimidazolidine-2,4-dione;2021062101-pH8-E-1ppm-FS;1000;0.003839181;C[C@]1(NC(=O)N(Nc2ccccc2)C1=O)c3ccccc3;9.1082415;41743405.9836812;3.839181e-6;281.309;120.57809575574697;5033340403.871333;1228841593153555.2;-23010527.203925405;8;negative
ketoprofen;2021062101-pH8-E-001ppm-FS;10;0.003667363;CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O;5.8826366;129891.492809867;3.667363e-8;254.281;119.70740532609857;15548973.578202767;1054158005615702.5;-28133550.18812379;8;negative
ketoprofen;2021062101-pH8-E-005ppm-FS;50;0.003667363;CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O;5.8826366;1304217.98961981;1.8336815e-7;254.281;119.70740532609857;156124551.517008;1054158005615702.5;-28133550.18812379;8;negative
ketoprofen;2021062101-pH8-E-01ppm-FS;100;0.003667363;CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O;5.8826366;3028071.93844674;3.667363e-7;254.281;119.70740532609857;362482634.8922289;1054158005615702.5;-28133550.18812379;8;negative
ketoprofen;2021062101-pH8-E-05ppm-FS;500;0.003667363;CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O;5.8826366;17668153.1259912;1.8336815e-6;254.281;119.70740532609857;2115008767.6166039;1054158005615702.5;-28133550.18812379;8;negative
ketoprofen;2021062101-pH8-E-1ppm-FS;1000;0.003667363;CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O;5.8826366;39398219.011367;3.667363e-6;254.281;119.70740532609857;4716258572.320112;1054158005615702.5;-28133550.18812379;8;negative
Naproxen;2021062101-pH8-E-001ppm-FS;10;0.004933487;CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O;5.46859;13159.8159731003;4.933487000000001e-8;230.259;117.09833171648263;1540992.4961459655;255245093135179.1;-13227843.655236395;8;negative
Naproxen;2021062101-pH8-E-005ppm-FS;50;0.004933487;CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O;5.46859;391270.638264503;2.4667435000000003e-7;230.259;117.09833171648263;45817138.99041665;255245093135179.1;-13227843.655236395;8;negative
Naproxen;2021062101-pH8-E-01ppm-FS;100;0.004933487;CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O;5.46859;977281.842342518;4.933487000000001e-7;230.259;117.09833171648263;114438073.35511947;255245093135179.1;-13227843.655236395;8;negative
Naproxen;2021062101-pH8-E-05ppm-FS;500;0.004933487;CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O;5.46859;5948738.06498635;2.4667435000000003e-6;230.259;117.09833171648263;696587303.2282386;255245093135179.1;-13227843.655236395;8;negative
Naproxen;2021062101-pH8-E-1ppm-FS;1000;0.004933487;CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O;5.46859;13049339.4217243;4.9334870000000006e-6;230.259;117.09833171648263;1528055876.2860458;255245093135179.1;-13227843.655236395;8;negative
propanil;2021062101-pH8-E-001ppm-FS;10;0.003774256;CCC(=O)NC1=CC(=C(C=C1)Cl)Cl;10.923366;2001577.15801542;3.774256e-8;218.08;192.91879394408906;386141851.3103722;13088332219914264;-168560603.98028764;8;negative
propanil;2021062101-pH8-E-005ppm-FS;50;0.003774256;CCC(=O)NC1=CC(=C(C=C1)Cl)Cl;10.923366;11362748.271587;1.8871280000000002e-7;218.08;192.91879394408906;2192087692.4448466;13088332219914264;-168560603.98028764;8;negative
propanil;2021062101-pH8-E-01ppm-FS;100;0.003774256;CCC(=O)NC1=CC(=C(C=C1)Cl)Cl;10.923366;24984000.6332486;3.7742560000000004e-7;218.08;192.91879394408906;4819883270.064677;13088332219914264;-168560603.98028764;8;negative
propanil;2021062101-pH8-E-05ppm-FS;500;0.003774256;CCC(=O)NC1=CC(=C(C=C1)Cl)Cl;10.923366;137440099.150174;1.887128e-6;218.08;192.91879394408906;26514778167.607586;13088332219914264;-168560603.98028764;8;negative
propanil;2021062101-pH8-E-1ppm-FS;1000;0.003774256;CCC(=O)NC1=CC(=C(C=C1)Cl)Cl;10.923366;272620199.028276;3.774256e-6;218.08;192.91879394408906;52593560001.332535;13088332219914264;-168560603.98028764;8;negative
Diclofenac Sodium;2021062101-pH8-E-001ppm-FS;10;0.003666782;C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+];7.6962835;885280.810748837;3.6667820000000003e-8;295.141;203.85343923243894;180467537.9576323;6104904715894733;-75327556.1583502;8;negative
Diclofenac Sodium;2021062101-pH8-E-005ppm-FS;50;0.003666782;C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+];7.6962835;4838993.14809817;1.8333910000000002e-7;295.141;203.85343923243894;986445395.6620187;6104904715894733;-75327556.1583502;8;negative
Diclofenac Sodium;2021062101-pH8-E-01ppm-FS;100;0.003666782;C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+];7.6962835;10736935.1332988;3.6667820000000003e-7;295.141;203.85343923243894;2188761153.7385654;6104904715894733;-75327556.1583502;8;negative
Diclofenac Sodium;2021062101-pH8-E-05ppm-FS;500;0.003666782;C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+];7.6962835;64357768.6040587;1.833391e-6;295.141;203.85343923243894;13119552471.262846;6104904715894733;-75327556.1583502;8;negative
Diclofenac Sodium;2021062101-pH8-E-1ppm-FS;1000;0.003666782;C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+];7.6962835;133405783.741765;3.666782e-6;295.141;203.85343923243894;27195227829.257786;6104904715894733;-75327556.1583502;8;negative
dimethyl phtalate;2021062101-pH8-E-005ppm-FS;50;0.007159052;COC(=O)C1=CC=CC=C1C(=O)OC;23.73338;157296.082933943;3.579526e-7;194.184;112.43151913605713;17685037.55841444;NA;17685037.55841444;8;negative
